date,portfolio_value,cash,invested_value,daily_return,cumulative_return
2023-08-14,219685383.29999998,220.5999999679625,219685162.70000002,0.045956829470680916,1.196853833
2023-08-16,220113590.69999996,220.5999999679625,220113370.1,0.0019491847548875896,1.2011359069999994
2023-08-17,237576105.09999996,220.5999999679625,237575884.5,0.07933410356201143,1.3757610509999996
2023-08-18,236610639.89999995,220.5999999679625,236610419.29999998,-0.004063814412622158,1.3661063989999995
2023-08-21,239750726.89999995,220.5999999679625,239750506.29999998,0.013271114947861706,1.3975072689999997
2023-08-22,238303259.69999996,220.5999999679625,238303039.1,-0.006037383989262013,1.3830325969999997
2023-08-23,238837427.69999996,220.5999999679625,238837207.1,0.002241547180984682,1.3883742769999996
2023-08-24,235677341.2,220.5999999679625,235677120.60000002,-0.013231119303333427,1.356773412
2023-08-25,232702693.49999997,220.5999999679625,232702472.9,-0.01262169576784078,1.3270269349999997
2023-08-28,241051113.79999998,220.5999999679625,241050893.20000002,0.035875907469889334,1.410511138
2023-08-29,241806218.2,220.5999999679625,241805997.60000002,0.0031325488942834934,1.418062182
2023-08-30,241472522.59999996,220.5999999679625,241472302.0,-0.0013800124847245243,1.4147252259999998
2023-08-31,240996266.69999996,220.5999999679625,240996046.1,-0.0019722985243705304,1.4099626669999994
2023-09-01,246684682.49999997,220.5999999679625,246684461.9,0.023603750704906723,1.4668468249999997
2023-09-04,251480987.49999994,220.5999999679625,251480766.89999998,0.019443059663827977,1.5148098749999992
2023-09-05,250897501.49999997,220.5999999679625,250897280.9,-0.0023201992556195483,1.5089750149999999
2023-09-06,249951670.49999997,220.5999999679625,249951449.9,-0.003769790429738462,1.4995167049999996
2023-09-07,253912228.79999995,220.5999999679625,253912008.2,0.015845296381005625,1.5391222879999997
2023-09-08,252097884.19999996,220.5999999679625,252097663.6,-0.007145558166200439,1.5209788419999994
2023-09-11,253559679.19999996,220.5999999679625,253559458.6,0.005798521493501685,1.5355967919999998
2023-09-12,241258322.79999995,220.5999999679625,241258102.2,-0.048514639389084735,1.4125832279999995
2023-09-13,238068280.2,220.5999999679625,238068059.60000002,-0.013222518348701584,1.380682802
2023-09-14,239649317.29999998,220.5999999679625,239649096.70000002,0.006641107747205055,1.3964931729999996
2023-09-15,248116484.2,220.5999999679625,248116263.60000002,0.035331487672883855,1.481164842
2023-09-18,246844264.09999993,220.5999999679625,246844043.49999997,-0.005127511394908191,1.4684426409999993
2023-09-20,246551490.29999995,220.5999999679625,246551269.7,-0.0011860668550166542,1.4655149029999994
2023-09-21,243739024.69999996,220.5999999679625,243738804.1,-0.011407213951851736,1.4373902469999997
2023-09-22,246520079.2,220.5999999679625,246519858.60000002,0.011409968114145963,1.465200792
2023-09-25,246210649.39999995,220.5999999679625,246210428.79999998,-0.0012551910619378326,1.4621064939999995
2023-09-26,248418905.09999996,220.5999999679625,248418684.5,0.00896896907335809,1.4841890509999995
2023-09-27,252877793.29999995,220.5999999679625,252877572.7,0.017949069529169304,1.5287779329999993
2023-09-28,247449371.99999997,220.5999999679625,247449151.4,-0.021466579683254383,1.47449372
2023-09-29,247702716.19999996,220.5999999679625,247702495.6,0.0010238223599128293,1.4770271619999997
2023-10-03,243774256.19999996,220.5999999679625,243774035.6,-0.01585957578611319,1.4377425619999995
2023-10-04,240908553.49999997,220.5999999679625,240908332.9,-0.011755559199199794,1.4090855349999996
2023-10-05,244375091.59999996,220.5999999679625,244374871.0,0.01438943553326344,1.4437509159999995
2023-10-06,242749801.59999996,220.5999999679625,242749581.0,-0.006650800576109117,1.4274980159999995
2023-10-09,236278703.09999996,220.5999999679625,236278482.5,-0.0266574821373613,1.3627870309999994
2023-10-10,236398960.49999997,220.5999999679625,236398739.9,0.0005089641953430757,1.3639896049999995
2023-10-11,240514320.49999997,220.5999999679625,240514099.9,0.017408536785846085,1.405143205
2023-10-12,248305786.79999995,220.5999999679625,248305566.2,0.0323950203206298,1.4830578679999995
2023-10-13,246032510.89999998,220.5999999679625,246032290.3,-0.009155146681422366,1.4603251089999998
2023-10-16,243628321.39999998,220.5999999679625,243628100.8,-0.00977183662112513,1.436283214
2023-10-17,244872616.49999997,220.5999999679625,244872395.9,0.005107349970026931,1.4487261649999996
2023-10-18,246716533.29999998,220.5999999679625,246716312.70000002,0.007530106168486261,1.4671653329999996
2023-10-19,244541539.99999997,220.5999999679625,244541319.4,-0.008815758193859158,1.4454154
2023-10-20,251647497.89999998,220.5999999679625,251647277.3,0.029058285557537644,1.5164749789999998
2023-10-23,231544099.59999996,220.5999999679625,231543879.0,-0.07988713763404365,1.3154409959999995
2023-10-25,245341888.29999995,220.5999999679625,245341667.7,0.05959032738832959,1.4534188829999994
2023-10-26,242493949.89999995,220.5999999679625,242493729.29999998,-0.01160803978372249,1.4249394989999993
2023-10-27,240756953.19999996,220.5999999679625,240756732.6,-0.0071630516997075455,1.4075695319999997
2023-10-30,246695425.49999994,220.5999999679625,246695204.89999998,0.024665839225282093,1.4669542549999992
2023-10-31,243692214.7,220.5999999679625,243691994.10000002,-0.012173759581934118,1.4369221469999998
2023-11-01,243882402.39999998,220.5999999679625,243882181.8,0.0007804422485722107,1.4388240239999996
2023-11-02,243444287.99999997,220.5999999679625,243444067.4,-0.001796416615912455,1.4344428799999998
2023-11-03,258714341.89999998,220.5999999679625,258714121.3,0.06272504491869624,1.5871434189999998
2023-11-06,276616153.4,220.5999999679625,276615932.8,0.06919528066565217,1.7661615339999996
2023-11-07,278688288.3,220.5999999679625,278688067.70000005,0.007491011911381795,1.786882883
2023-11-08,273237105.79999995,220.5999999679625,273236885.2,-0.019560142025530802,1.7323710579999996
2023-11-09,258664182.2,220.5999999679625,258663961.60000002,-0.05333435060854008,1.5866418219999998
2023-11-10,251624575.99999997,220.5999999679625,251624355.4,-0.027215233822195706,1.5162457599999999
2023-11-12,259800411.69999996,220.5999999679625,259800191.1,0.03249219861576624,1.5980041169999994
2023-11-13,254699524.99999997,220.5999999679625,254699304.4,-0.019633866885053863,1.5469952499999997
2023-11-15,260569583.99999997,220.5999999679625,260569363.4,0.023046996259612262,1.6056958399999997
2023-11-16,267568479.19999996,220.5999999679625,267568258.6,0.026859985315860868,1.6756847919999998
2023-11-17,263532615.99999994,220.5999999679625,263532395.39999998,-0.015083477740228557,1.6353261599999995
2023-11-20,276506372.9,220.5999999679625,276506152.3,0.049230175364707085,1.765063729
2023-11-21,269812275.9,220.5999999679625,269812055.3,-0.0242095577392748,1.6981227589999999
2023-11-22,268493103.2,220.5999999679625,268492882.6,-0.004889224167431538,1.6849310319999997
2023-11-23,267514381.29999995,220.5999999679625,267514160.7,-0.003645240374278713,1.6751438129999996
2023-11-24,268198725.59999993,220.5999999679625,268198504.99999997,0.002558158917193021,1.6819872559999993
2023-11-28,258262494.39999998,220.5999999679625,258262273.8,-0.037048017949269374,1.582624944
2023-11-29,251247760.6,220.5999999679625,251247540.00000003,-0.02716125628809063,1.512477606
2023-11-30,251563995.19999996,220.5999999679625,251563774.6,0.0012586563925773842,1.5156399519999995
2023-12-01,258913062.19999996,220.5999999679625,258912841.6,0.029213508849536662,1.5891306219999994
2023-12-04,256663711.59999993,220.5999999679625,256663490.99999997,-0.008687667516220188,1.5666371159999994
2023-12-05,259223476.79999995,220.5999999679625,259223256.2,0.009973225993042956,1.5922347679999995
2023-12-06,256435177.79999995,220.5999999679625,256434957.2,-0.010756352142253234,1.5643517779999994
2023-12-07,256198941.19999996,220.5999999679625,256198720.6,-0.0009212332021943936,1.5619894119999995
2023-12-08,257079584.59999993,220.5999999679625,257079363.99999997,0.003437342074386285,1.5707958459999993
2023-12-11,260309205.09999996,220.5999999679625,260308984.5,0.01256272646085499,1.6030920509999995
2023-12-12,257795234.59999996,220.5999999679625,257795014.0,-0.009657631965163227,1.5779523459999996
2023-12-13,255174294.39999998,220.5999999679625,255174073.8,-0.010166751934211238,1.551742944
2023-12-14,258682528.29999998,220.5999999679625,258682307.70000002,0.013748382877864174,1.586825283
2023-12-15,274175500.09999996,220.5999999679625,274175279.5,0.05989183692387767,1.7417550009999996
2023-12-18,268354628.89999998,220.5999999679625,268354408.3,-0.02123045712646443,1.6835462889999997
2023-12-19,265154908.69999996,220.5999999679625,265154688.1,-0.011923476830326463,1.6515490869999998
2023-12-20,253307307.39999998,220.5999999679625,253307086.8,-0.044681810184417636,1.5330730739999998
2023-12-21,254552989.29999995,220.5999999679625,254552768.7,0.0049176706064499864,1.5455298929999994
2023-12-22,253141032.1,220.5999999679625,253140811.50000003,-0.005546810524137746,1.531410321
2023-12-26,252074206.89999998,220.5999999679625,252073986.3,-0.0042143511510159826,1.5207420689999998
2023-12-27,258778018.69999996,220.5999999679625,258777798.1,0.026594596418424654,1.5877801869999995
2023-12-28,257459130.7,220.5999999679625,257458910.10000002,-0.005096599806372892,1.574591307
2023-12-29,259964321.09999993,220.5999999679625,259964100.49999997,0.009730439131013346,1.5996432109999992
2024-01-01,261336359.39999995,220.5999999679625,261336138.79999998,0.005277794638104405,1.6133635939999995
2024-01-02,258758080.69999996,220.5999999679625,258757860.1,-0.00986574813362917,1.5875808069999997
2024-01-03,259185223.19999996,220.5999999679625,259185002.6,0.0016507407182975165,1.5918522319999995
2024-01-04,265759985.09999993,220.5999999679625,265759764.49999997,0.02536703990615452,1.6575998509999992
2024-01-05,269808108.29999995,220.5999999679625,269807887.7,0.015232252509634892,1.6980810829999995
2024-01-08,273646607.49999994,220.5999999679625,273646386.9,0.014226774814832366,1.7364660749999996
2024-01-09,278779159.49999994,220.5999999679625,278778938.9,0.01875613239605034,1.7877915949999994
2024-01-10,286556242.1999999,220.5999999679625,286556021.59999996,0.02789693000706528,1.865562421999999
2024-01-11,287030758.4,220.5999999679625,287030537.8,0.0016559269355189699,1.8703075839999999
2024-01-12,295828605.49999994,220.5999999679625,295828384.9,0.03065123455424068,1.9582860549999994
2024-01-15,304122983.7,220.5999999679625,304122763.1,0.02803778284382319,2.041229837
2024-01-16,312443621.09999996,220.5999999679625,312443400.5,0.0273594494528826,2.1244362109999995
2024-01-17,301656300.09999996,220.5999999679625,301656079.5,-0.0345256560592333,2.0165630009999997
2024-01-18,309891540.09999996,220.5999999679625,309891319.5,0.027300076269814344,2.0989154009999997
2024-01-19,303341842.79999995,220.5999999679625,303341622.2,-0.021135450480146867,2.0334184279999996
2024-01-20,299787572.9,220.5999999679625,299787352.3,-0.011717044596262216,1.9978757289999995
2024-01-23,289226953.99999994,12973906.79999997,276253047.2,-0.035227006903060465,1.8922695399999996
2024-01-24,300720315.59999996,12973906.79999997,287746408.8,0.03973821056802351,2.0072031559999997
2024-01-25,323063894.79999995,12973906.79999997,310089988.0,0.07430019869266191,2.2306389479999997
2024-01-29,345104817.99999994,12973906.79999997,332130911.2,0.06822465634435848,2.4510481799999995
2024-01-30,351392496.3999999,12973906.79999997,338418589.59999996,0.01821961929259408,2.513924963999999
2024-01-31,349296603.59999996,12973906.79999997,336322696.8,-0.005964534876163441,2.4929660359999994
2024-02-01,357411567.59999996,12973906.79999997,344437660.8,0.023232301477780437,2.5741156759999995
2024-02-02,347597946.79999995,12973906.79999997,334624040.0,-0.027457479526748263,2.4759794679999994
2024-02-05,343232133.99999994,12973906.79999997,330258227.2,-0.012559949908196644,2.432321339999999
2024-02-06,352947391.59999996,12973906.79999997,339973484.8,0.028305209907881324,2.5294739159999997
2024-02-07,347261241.99999994,12973906.79999997,334287335.2,-0.016110473502079947,2.4726124199999995
2024-02-08,332529461.2,12973906.79999997,319555554.40000004,-0.04242276136304313,2.325294612
2024-02-09,328129599.59999996,12973906.79999997,315155692.8,-0.013231494088139506,2.2812959959999994
2024-02-12,292264863.59999996,12973906.79999997,279290956.8,-0.10930052041547067,1.9226486359999995
2024-02-13,285001119.59999996,12973906.79999997,272027212.8,-0.024853292012348538,1.8500111959999996
2024-02-14,305025597.1999999,12973906.79999997,292051690.4,0.07026104889729701,2.050255971999999
2024-02-15,308857978.79999995,12973906.79999997,295884072.0,0.012564131125976319,2.0885797879999997
2024-02-16,311566749.99999994,12973906.79999997,298592843.2,0.008770280795478591,2.1156674999999994
2024-02-19,320033551.59999996,12973906.79999997,307059644.8,0.02717492030198998,2.2003355159999995
2024-02-20,317896043.59999996,12973906.79999997,304922136.8,-0.00667901221391809,2.1789604359999997
2024-02-21,312107747.59999996,12973906.79999997,299133840.8,-0.018208141046521686,2.1210774759999995
2024-02-22,307915961.99999994,12973906.79999997,294942055.2,-0.013430572077218206,2.0791596199999995
2024-02-23,306720470.79999995,12973906.79999997,293746564.0,-0.0038825242843369967,2.0672047079999993
2024-02-26,298590373.99999994,12973906.79999997,285616467.2,-0.026506534691977945,1.9859037399999995
2024-02-27,296063196.4,12973906.79999997,283089289.6,-0.008463694144406508,1.9606319639999996
2024-02-28,295208193.1999999,12973906.79999997,282234286.4,-0.0028879077521167806,1.9520819319999991
2024-02-29,291296364.4,12973906.79999997,278322457.6,-0.01325108479407866,1.912963644
2024-03-01,284622799.59999996,12973906.79999997,271648892.8,-0.0229098801618961,1.8462279959999996
2024-03-02,289192905.1999999,12973906.79999997,276218998.4,0.01605670946397364,1.8919290519999992
2024-03-04,294735293.1999999,12973906.79999997,281761386.4,0.01916502065002934,1.9473529319999994
2024-03-05,292794511.59999996,12973906.79999997,279820604.8,-0.00658482931897475,1.9279451159999996
2024-03-06,289620406.79999995,12973906.79999997,276646500.0,-0.01084072506227951,1.8962040679999994
2024-03-07,289310184.4,12973906.79999997,276336277.6,-0.0010711344667581058,1.8931018439999998
2024-03-11,287017565.1999999,12973906.79999997,274043658.4,-0.007924433095069627,1.8701756519999995
2024-03-12,287289955.59999996,12973906.79999997,274316048.8,0.0009490373866498647,1.8728995559999997
2024-03-13,281622721.99999994,12973906.79999997,268648815.2,-0.019726528858846182,1.8162272199999996
2024-03-14,278724790.79999995,12973906.79999997,265750883.99999997,-0.010290118565078,1.7872479079999994
2024-03-15,265513856.39999998,12973906.79999997,252539949.6,-0.04739777312983806,1.6551385639999996
2024-03-18,266009455.59999996,12973906.79999997,253035548.79999998,0.0018665662377084224,1.6600945559999998
2024-03-19,251724092.39999998,12973906.79999997,238750185.6,-0.0537024639510596,1.5172409239999998
2024-03-20,257031922.0,12973906.79999997,244058015.20000002,0.021085902224907693,1.57031922
2024-03-21,270886000.4,12973906.79999997,257912093.6,0.05390022489113222,1.708860004
2024-03-22,281758917.1999999,12973906.79999997,268785010.4,0.040138348914098954,1.8175891719999995
2024-03-26,286987299.59999996,12973906.79999997,274013392.8,0.01855622690475056,1.8698729959999998
2024-03-27,288334118.79999995,12973906.79999997,275360212.0,0.004692957499782047,1.8833411879999997
2024-03-28,289514477.1999999,12973906.79999997,276540570.4,0.004093717402964492,1.8951447719999992
2024-04-01,292166500.4,12973906.79999997,279192593.6,0.009160243818024938,1.9216650039999998
2024-04-02,297761853.1999999,12973906.79999997,284787946.4,0.01915124695110304,1.9776185319999993
2024-04-03,298643338.79999995,12973906.79999997,285669432.0,0.0029603711507260044,1.9864333879999996
2024-04-04,297186806.79999995,12973906.79999997,284212900.0,-0.004877162189026563,1.9718680679999996
2024-04-05,296558795.59999996,12973906.79999997,283584888.8,-0.002113186674611134,1.9655879559999998
2024-04-08,300270114.79999995,12973906.79999997,287296208.0,0.012514615162538822,2.0027011479999994
2024-04-09,299399978.79999995,12973906.79999997,286426072.0,-0.002897844164676755,1.9939997879999996
2024-04-10,292351877.1999999,12973906.79999997,279377970.4,-0.023540755173894534,1.923518771999999
2024-04-12,292336744.4,12973906.79999997,279362837.6,-5.176228093650703e-05,1.9233674439999997
2024-04-15,285398355.59999996,12973906.79999997,272424448.8,-0.02373423434758626,1.8539835559999998
2024-04-16,286313889.99999994,12973906.79999997,273339983.2,0.0032079175721781983,1.8631388999999996
2024-04-18,284891406.79999995,12973906.79999997,271917500.0,-0.004968264725123794,1.8489140679999996
2024-04-19,288867549.99999994,12973906.79999997,275893643.2,0.013956697552451436,1.8886754999999993
2024-04-22,289593924.4,12973906.79999997,276620017.6,0.0025145586619197413,1.8959392439999996
2024-04-23,299369713.1999999,12973906.79999997,286395806.4,0.03375688499078189,1.9936971319999994
2024-04-24,299933409.99999994,12973906.79999997,286959503.2,0.0018829453185982281,1.9993340999999996
2024-04-25,299925843.59999996,12973906.79999997,286951936.8,-2.522693287143607e-05,1.9992584359999999
2024-04-26,299184336.4,12973906.79999997,286210429.6,-0.0024723017900014632,1.9918433639999997
2024-04-29,295113613.1999999,12973906.79999997,282139706.4,-0.01360607058839347,1.9511361319999994
2024-04-30,303731742.79999995,12973906.79999997,290757836.0,0.029202751803114824,2.0373174279999997
2024-05-02,309081187.59999996,12973906.79999997,296107280.8,0.01761239951638016,2.0908118759999996
2024-05-03,313204875.59999996,12973906.79999997,300230968.8,0.01334176315297686,2.1320487559999997
2024-05-06,319984369.99999994,12973906.79999997,307010463.2,0.021645558317100466,2.1998436999999993
2024-05-07,314059878.79999995,12973906.79999997,301085972.0,-0.018514939339068337,2.1405987879999997
2024-05-08,308316981.1999999,12973906.79999997,295343074.4,-0.01828599572139944,2.083169811999999
2024-05-09,306414031.59999996,12973906.79999997,293440124.8,-0.006172055760903961,2.0641403159999996
2024-05-10,300882993.1999999,12973906.79999997,287909086.4,-0.018050865265923588,2.0088299319999994
2024-05-13,300262548.4,12973906.79999997,287288641.6,-0.0020620799912992593,2.0026254839999997
2024-05-14,299521041.1999999,12973906.79999997,286547134.4,-0.0024695294299981185,1.9952104119999992
2024-05-15,299933409.99999994,12973906.79999997,286959503.2,0.0013767607055179543,1.9993340999999996
2024-05-16,300837594.79999995,12973906.79999997,287863688.0,0.003014618478148323,2.0083759479999994
2024-05-17,313333504.4,12973906.79999997,300359597.6,0.04153706124497991,2.133335044
2024-05-18,313008149.1999999,12973906.79999997,300034242.4,-0.0010383670926703559,2.130081491999999
2024-05-21,301011621.99999994,12973906.79999997,288037715.2,-0.038326565077175245,2.0101162199999996
2024-05-22,302710278.79999995,12973906.79999997,289736372.0,0.005643160183363305,2.0271027879999997
2024-05-23,302169281.1999999,12973906.79999997,289195374.4,-0.001787179484438517,2.0216928119999995
2024-05-24,294682328.4,12973906.79999997,281708421.6,-0.024777345897859404,1.9468232839999997
2024-05-27,295090913.99999994,12973906.79999997,282117007.2,0.0013865290199734925,1.9509091399999994
2024-05-28,282992240.4,12973906.79999997,270018333.6,-0.040999817432535224,1.829922404
2024-05-29,282530690.0,85.19999996758997,282530604.8,-0.001630964860900752,1.8253069000000002
2024-05-30,278441902.4,85.19999996758997,278441817.2,-0.014472012226353304,1.784419024
2024-05-31,284670744.4,85.19999996758997,284670659.2,0.02237034708609298,1.8467074439999998
2024-06-03,294827371.59999996,85.19999996758997,294827286.4,0.03567850718698584,1.9482737159999997
2024-06-04,279683696.8,85.19999996758997,279683611.6,-0.05136454840612892,1.796836968
2024-06-05,286902031.2,85.19999996758997,286901946.0,0.025808920872358643,1.869020312
2024-06-06,293520919.6,85.19999996758997,293520834.40000004,0.02307020404252902,1.9352091960000002
2024-06-07,295976621.2,85.19999996758997,295976536.0,0.008366359724364836,1.959766212
2024-06-10,300961605.59999996,85.19999996758997,300961520.4,0.016842493774640088,2.0096160559999996
2024-06-11,304059622.0,85.19999996758997,304059536.8,0.010293726317095464,2.04059622
2024-06-12,323399770.4,85.19999996758997,323399685.2,0.06360643439857983,2.2339977039999996
2024-06-13,320411868.8,85.19999996758997,320411783.6,-0.009239034388627942,2.2041186880000003
2024-06-14,318527394.0,85.19999996758997,318527308.8,-0.005881413841059335,2.18527394
2024-06-18,317787120.79999995,85.19999996758997,317787035.59999996,-0.002324048775534937,2.1778712079999996
2024-06-19,315719838.0,85.19999996758997,315719752.8,-0.006505244123159448,2.15719838
2024-06-20,316393655.2,85.19999996758997,316393570.0,0.0021342250910441063,2.163936552
2024-06-21,313706754.0,85.19999996758997,313706668.8,-0.00849227269839381,2.13706754
2024-06-24,324210589.59999996,85.19999996758997,324210504.4,0.03348297563271441,2.2421058959999995
2024-06-25,320025113.99999994,85.19999996758997,320025028.79999995,-0.012909743648916394,2.2002511399999993
2024-06-26,336256692.0,85.19999996758997,336256606.8,0.05071970070448928,2.36256692
2024-06-27,337798967.2,85.19999996758997,337798882.0,0.004586600762729098,2.377989672
2024-06-28,356295020.8,85.19999996758997,356294935.6,0.05475461856296637,2.562950208
2024-07-01,353664007.6,85.19999996758997,353663922.40000004,-0.007384367017233329,2.5366400760000003
2024-07-02,354452197.6,85.19999996758997,354452112.40000004,0.002228640695864703,2.5445219760000004
2024-07-03,350597943.2,85.19999996758997,350597858.0,-0.010873834119515258,2.5059794319999997
2024-07-04,354273968.4,85.19999996758997,354273883.2,0.010485016444899742,2.542739684
2024-07-05,354696422.0,85.19999996758997,354696336.8,0.0011924488889429874,2.54696422
2024-07-08,354746438.4,85.19999996758997,354746353.2,0.00014101185379300496,2.547464384
2024-07-09,359875563.99999994,85.19999996758997,359875478.79999995,0.014458568275226957,2.5987556399999994
2024-07-10,361028150.0,85.19999996758997,361028064.8,0.0032027348208616413,2.6102815
2024-07-11,360869621.20000005,85.19999996758997,360869536.00000006,-0.00043910370977984226,2.6086962120000003
2024-07-12,360351348.0,85.19999996758997,360351262.8,-0.0014361785241900904,2.60351348
2024-07-15,370865706.8,85.19999996758997,370865621.6,0.02917807539324091,2.708657068
2024-07-16,363789411.2,85.19999996758997,363789326.0,-0.019080479726900523,2.6378941119999997
2024-07-18,351134174.4,85.19999996758997,351134089.2,-0.03478725991021925,2.5113417439999997
2024-07-19,327869203.2,85.19999996758997,327869118.0,-0.06625664175170065,2.278692032
2024-07-22,340127996.8,85.19999996758997,340127911.6,0.03738928048244339,2.4012799680000003
2024-07-23,334074480.4,85.19999996758997,334074395.2,-0.017797759834394355,2.340744804
2024-07-24,342740507.1999999,85.19999996758997,342740421.99999994,0.02594040343825066,2.427405071999999
2024-07-25,348121468.4,85.19999996758997,348121383.2,0.015699811043519585,2.481214684
2024-07-26,348331202.8,85.19999996758997,348331117.6,0.0006024747653856632,2.4833120280000003
2024-07-29,349318997.59999996,85.19999996758997,349318912.4,0.002835791890188899,2.4931899759999996
2024-07-30,346260094.8,85.19999996758997,346260009.6,-0.008756760499761485,2.462600948
2024-07-31,344626604.0,85.19999996758997,344626518.8,-0.004717525422453073,2.44626604
2024-08-01,339548268.0,85.19999996758997,339548182.8,-0.014735763115954925,2.39548268
2024-08-02,349064289.2,85.19999996758997,349064204.0,0.028025533029666372,2.490642892
2024-08-05,337645396.8,85.19999996758997,337645311.6,-0.03271286337015533,2.3764539680000003
2024-08-06,335472122.8,85.19999996758997,335472037.6,-0.006436557467085269,2.3547212280000003
2024-08-07,340757646.8,85.19999996758997,340757561.6,0.015755479042147025,2.4075764680000002
2024-08-08,345421104.0,85.19999996758997,345421018.8,0.01368555406986105,2.45421104
2024-08-09,342608516.79999995,85.19999996758997,342608431.59999996,-0.008142488016598004,2.4260851679999997
2024-08-12,330640987.6,85.19999996758997,330640902.40000004,-0.03493062376784417,2.306409876
2024-08-13,324056552.79999995,85.19999996758997,324056467.59999996,-0.01991415174444655,2.2405655279999994
2024-08-14,325733780.79999995,85.19999996758997,325733695.59999996,0.005175726228980659,2.2573378079999995
2024-08-16,329414407.20000005,85.19999996758997,329414322.00000006,0.011299492459641458,2.2941440720000004
2024-08-19,333604888.79999995,85.19999996758997,333604803.59999996,0.012721002811075355,2.3360488879999997
2024-08-20,337751256.4,85.19999996758997,337751171.2,0.012428977329783208,2.377512564
2024-08-21,334350949.6,85.19999996758997,334350864.40000004,-0.010067488234515864,2.3435094960000002
2024-08-22,335598135.2,85.19999996758997,335598050.0,0.003730169157563523,2.3559813519999997
2024-08-23,335749030.4,85.19999996758997,335748945.2,0.00044963062714886703,2.3574903039999997
2024-08-26,339473371.59999996,85.19999996758997,339473286.4,0.011092634267812818,2.3947337159999997
2024-08-27,344332237.2,85.19999996758997,344332152.0,0.014312950606697905,2.443322372
2024-08-28,350404242.4,85.19999996758997,350404157.2,0.01763414674552588,2.5040424239999997
2024-08-29,362576547.59999996,85.19999996758997,362576462.4,0.03473789334463828,2.6257654759999998
2024-08-30,356248535.59999996,85.19999996758997,356248450.4,-0.017452899372248365,2.562485356
2024-09-02,355128314.8,85.19999996758997,355128229.6,-0.0031444923643356715,2.551283148
2024-09-03,354516706.8,85.19999996758997,354516621.6,-0.001722216941063781,2.545167068
2024-09-04,358502091.6,85.19999996758997,358502006.40000004,0.011241740441440884,2.5850209160000004
2024-09-05,371964811.20000005,85.19999996758997,371964726.00000006,0.037552694713483215,2.7196481120000007
2024-09-06,357887557.59999996,85.19999996758997,357887472.4,-0.0378456595251182,2.5788755759999997
2024-09-09,359762346.8,85.19999996758997,359762261.6,0.005238486670429143,2.597623468
2024-09-10,355393571.6,85.19999996758997,355393486.40000004,-0.012143503173300929,2.5539357160000002
2024-09-11,350731879.2,85.19999996758997,350731794.0,-0.013116985709710094,2.507318792
2024-09-12,357382312.0,85.19999996758997,357382226.8,0.018961586312510992,2.57382312
2024-09-13,368447730.79999995,85.19999996758997,368447645.59999996,0.030962413159384194,2.6844773079999995
2024-09-16,361462715.2,85.19999996758997,361462630.0,-0.018957955270435756,2.6146271519999997
2024-09-17,357340713.59999996,85.19999996758997,357340628.4,-0.011403670217326023,2.5734071359999997
2024-09-18,353868573.59999996,85.19999996758997,353868488.4,-0.009716609017260347,2.5386857359999997
2024-09-19,348411945.6,85.19999996758997,348411860.40000004,-0.015419928208058153,2.484119456
2024-09-20,344720416.40000004,85.19999996758997,344720331.20000005,-0.0105953003237097,2.4472041640000004
2024-09-23,393910412.0,85.19999996758997,393910326.8,0.1426953358716121,2.93910412
2024-09-24,373164619.2,85.19999996758997,373164534.0,-0.052666271740996806,2.731646192
2024-09-25,379187912.0,85.19999996758997,379187826.8,0.01614111437711574,2.79187912
2024-09-26,368613044.4,85.19999996758997,368612959.2,-0.02788819808158871,2.686130444
2024-09-27,367431845.59999996,85.19999996758997,367431760.4,-0.003204441128562552,2.6743184559999995
2024-09-30,379252676.0,85.19999996758997,379252590.8,0.032171491234509464,2.79252676
2024-10-01,382782331.6,85.19999996758997,382782246.40000004,0.009306870652113775,2.8278233160000004
2024-10-03,406877147.2,85.19999996758997,406877062.0,0.06294651976042243,3.068771472
2024-10-04,387253714.0,85.19999996758997,387253628.8,-0.04822938160828705,2.87253714
2024-10-07,387551791.20000005,85.19999996758997,387551706.00000006,0.0007697207004708773,2.8755179120000003
2024-10-08,397937482.0,85.19999996758997,397937396.8,0.02679820100390229,2.97937482
2024-10-09,405792195.2,85.19999996758997,405792110.0,0.019738560842579744,3.057921952
2024-10-10,402100233.20000005,85.19999996758997,402100148.00000006,-0.009098159214669721,3.021002332
2024-10-11,395428787.6,85.19999996758997,395428702.40000004,-0.01659149895762857,2.9542878760000004
2024-10-14,404321421.2,85.19999996758997,404321336.0,0.022488584237815745,3.0432142119999996
2024-10-15,405747274.4,85.19999996758997,405747189.2,0.003526533904061102,3.057472744
2024-10-16,430277936.79999995,85.19999996758997,430277851.59999996,0.0604579844344606,3.3027793679999995
2024-10-17,429946308.0,85.19999996758997,429946222.8,-0.0007707315937840464,3.2994630799999998
2024-10-18,424299634.8,85.19999996758997,424299549.6,-0.01313343804780387,3.242996348
2024-10-21,497820288.8,85.19999996758997,497820203.6,0.17327531765294846,3.978202888
2024-10-22,444009350.4,85.19999996758997,444009265.2,-0.10809310028265773,3.440093504
2024-10-23,498925829.1999999,85.19999996758997,498925743.99999994,0.12368315836260368,3.9892582919999997
2024-10-24,487069735.59999996,85.19999996758997,487069650.4,-0.0237632387543667,3.870697356
2024-10-25,480427734.8,85.19999996758997,480427649.6,-0.013636652648553405,3.8042773480000003
2024-10-28,485527468.79999995,85.19999996758997,485527383.59999996,0.010614986668334048,3.8552746879999997
